timestamp,cylinder_number,customer,job_number,grain_screened,ink_color,proof_on_ctd_ink,blade_mfg,cylinder_division,paper_type,ink_type,direct_steam,solvent_type,type_on_cylinder,press_type,press,unit_number,cylinder_size,paper_mill_location,plating_tank,proof_cut,viscosity,caliper,ink_temperature,humifity,roughness,blade_pressure,varnish_pct,press_speed,ink_pct,solvent_pct,ESA_Voltage,ESA_Amperage,wax,hardener,roller_durometer,current_density,anode_space_ratio,chrome_content,class
19901105,138,38,34716,1,0,2,1,0,2,0,1,1,2,3,816,9,3,3,1910,40.0,43,0.267,16.4,79,0.3125,35,0.5,2400,59.5,40.0,0.5,0.0,2.6,1.1,35.0,40,96.77,100,1
19901109,138,38,34716,1,0,2,1,0,2,0,1,1,1,3,816,9,3,3,1910,40.0,51,0.233,15.0,70,0.25,24,0.5,0,59.5,40.0,0.0,0.0,3.0,1.0,35.0,40,100.0,100,0
19901108,115,68,34997,1,0,2,1,0,0,0,1,1,1,3,815,1,3,1,1910,32.5,43,0.2,13.0,80,0.75,28,0.0,1500,62.5,37.5,0.0,0.0,0.0,0.0,30.0,40,100.0,100,0
19901105,104,38,34716,1,0,2,1,0,2,0,1,1,2,3,816,2,3,3,1910,40.0,43,0.233,15.6,81,0.5,34,0.0,2400,62.5,37.5,5.0,0.0,2.5,0.9,35.0,40,96.77,100,1
19901107,131,38,34716,1,0,2,1,0,2,0,1,1,2,3,816,7,3,3,1910,37.5,43,0.2,15.8,80,0.5,32,0.0,2400,62.5,37.5,5.0,0.0,2.5,0.9,35.0,40,96.77,100,1
19901105,214,61,34553,1,0,2,1,0,0,0,1,1,2,2,827,2,2,1,1910,45.0,42,0.267,14.9,75,1.0,25,10.5,1660,52.6,36.9,0.0,0.0,2.5,1.0,30.0,40,101.67,100,1
19901105,213,61,34553,1,0,2,1,0,0,0,1,1,2,2,827,9,2,1,1910,45.0,42,0.2,14.0,80,0.75,20,7.6,2000,54.3,38.1,0.0,0.0,2.5,1.0,30.0,40,101.67,100,1
19901107,293,46,36166,1,0,2,1,0,2,0,1,1,1,2,828,2,3,3,1910,45.0,43,0.2,16.0,80,0.75,30,3.1,2200,51.0,45.9,0.0,0.0,2.5,1.3,35.0,40,103.33,100,1
19901107,359,46,36166,1,0,2,1,0,2,0,1,1,1,2,828,9,3,3,1910,50.0,43,0.2,15.5,72,0.75,30,5.1,2200,50.6,44.3,0.0,0.0,2.5,1.3,35.0,40,96.77,100,1
19901106,88,51,47106,2,0,2,1,0,2,2,1,1,1,0,802,7,1,3,1910,40.0,45,0.233,13.6,90,0.75,45,0.0,1386,62.5,37.5,0.0,0.0,3.0,0.7,40.0,40,96.77,100,0
19901113,88,51,47106,2,0,2,1,0,2,2,1,1,1,0,802,7,1,3,1910,40.0,42,0.2,15.0,65,0.75,55,0.0,1650,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40,96.77,100,0
19901117,399,10,34442,2,0,2,1,0,2,2,1,1,1,2,821,7,3,3,1910,50.0,43,0.267,14.0,74,0.625,20,2.2,1800,56.2,41.6,0.0,0.0,3.0,1.0,38.0,40,96.875,100,0
19901114,126,68,34997,1,0,2,1,0,0,0,1,1,2,3,815,9,3,1,1910,50.0,47,0.2,16.2,74,0.75,28,10.8,2000,53.4,35.8,0.0,0.0,2.5,1.3,30.0,40,100.0,100,0
19901115,120,68,34997,1,0,2,1,0,0,0,1,1,2,3,815,2,3,1,1910,50.0,47,0.267,16.0,92,0.75,35,0.0,1800,68.0,32.0,1.0,0.0,2.6,1.2,30.0,40,100.0,100,0
19901125,274,62,34759,1,0,1,1,0,0,0,1,1,2,3,816,1,2,1,1910,32.5,47,0.267,16.1,88,0.3125,28,0.0,2189,62.5,37.5,0.0,0.0,2.4,0.8,30.0,40,100.0,100,1
19901125,275,62,34759,1,0,1,1,0,0,0,1,1,2,3,816,2,2,1,1910,32.5,47,0.2,20.0,79,0.3125,29,0.0,2189,58.1,41.9,5.0,0.0,2.5,1.25,30.0,40,100.0,100,1
19901119,125,42,34781,1,0,2,1,0,2,0,1,1,2,3,816,2,3,3,1910,70.0,43,0.3,18.1,78,0.5,28,14.4,2125,48.1,37.5,5.0,0.0,3.0,0.9,33.0,40,100.0,100,1
19901119,111,42,34781,1,0,2,1,0,2,0,1,1,2,3,816,9,3,3,1910,70.0,43,0.233,16.0,77,0.8175,28,15.9,2125,46.5,37.6,3.0,0.0,1.75,0.6,33.0,40,100.0,100,1
19901125,278,62,34759,1,0,1,1,0,0,0,1,1,2,3,816,9,2,1,1910,40.0,47,0.2,16.53,78,0.8125,24,0.0,2189,58.8,41.2,0.0,0.0,2.0,0.8,30.0,40,100.0,100,1
19901116,129,68,34997,1,0,2,1,0,0,0,1,1,2,3,815,2,3,1,1910,32.5,45,0.233,14.0,94,0.625,25,0.0,1800,66.7,33.3,0.0,0.0,2.1,1.0,30.0,40,100.0,100,0
19901124,277,62,34259,1,0,1,1,0,0,0,1,1,1,3,815,1,2,1,1911,40.0,47,0.267,15.0,88,0.5,34,0.0,1700,62.5,37.5,0.0,0.0,0.0,0.0,30.0,40,100.0,100,0
19901120,257,51,47106,2,0,2,1,0,2,2,1,1,2,0,802,2,1,3,1911,40.0,46,0.3,15.0,70,0.75,50,0.0,1800,53.9,46.1,0.0,0.0,2.5,1.0,40.0,40,100.0,100,0
19901121,88,51,47106,2,0,2,1,0,2,2,1,1,1,0,802,7,1,3,1911,40.0,50,0.233,14.0,70,0.75,45,0.0,1800,60.2,39.8,0.0,0.0,2.5,1.0,40.0,40,100.0,100,0
19901114,387,63,25447,2,0,2,1,0,2,2,1,1,1,2,821,2,3,3,1911,45.0,41,0.2,15.0,78,0.75,20,14.6,1800,48.5,36.9,0.0,0.0,2.5,1.0,34.0,40,100.0,100,1
19901115,209,61,34554,1,0,2,1,0,2,0,1,1,2,2,827,2,2,3,1910,45.0,42,0.2,14.0,75,1.0,20,11.2,1800,51.0,37.8,8.0,0.0,2.5,1.0,35.0,40,100.0,100,1
19901115,210,61,34554,1,0,2,1,0,2,0,1,1,2,2,827,9,2,3,1911,45.0,42,0.33299999999999996,14.0,75,1.0,20,0.0,1800,58.9,41.1,8.0,0.0,3.0,2.0,35.0,40,100.0,100,1
19901113,390,46,36167,1,0,0,1,0,2,0,1,1,2,2,828,2,3,4,1910,45.0,41,0.33299999999999996,15.8,78,1.0,40,0.0,2300,62.5,37.5,4.0,0.0,2.5,1.4,35.0,40,100.0,100,1
19901113,388,46,36167,1,0,0,1,0,2,0,1,1,2,2,828,9,3,4,1910,45.0,41,0.2,14.6,74,1.0,32,21.0,2300,47.6,31.4,4.0,0.0,2.5,1.1,35.0,40,96.77,100,1
19901206,284,63,25450,2,0,2,1,0,2,2,1,1,2,2,821,7,3,3,1910,45.0,42,0.4,14.8,72,0.625,20,0.0,1800,58.8,41.2,0.0,0.0,2.5,0.9,34.0,40,106.25,100,1
19901206,138,48,36805,2,0,2,1,0,2,2,1,1,2,3,815,9,3,2,1910,50.0,42,0.267,16.0,88,0.75,33,11.5,1650,52.1,36.4,0.0,0.0,2.5,1.0,38.0,40,106.25,100,1
19901206,120,48,36805,2,0,2,1,0,2,2,1,1,1,3,815,2,3,2,1910,50.0,42,0.3,17.0,88,0.75,30,0.0,1600,62.5,27.5,5.0,0.0,2.6,1.0,38.0,40,106.25,100,0
19901206,120,48,36805,2,0,2,1,0,2,1,1,1,2,3,815,2,3,2,1910,50.0,42,0.233,15.0,90,1.0,35,0.0,1650,55.5,44.5,0.0,0.0,2.5,1.0,38.0,40,100.0,100,0
19901206,285,63,25450,2,0,2,1,0,2,2,1,1,2,2,821,2,3,3,1910,50.0,42,0.36700000000000005,15.5,73,0.625,20,3.6,1800,60.2,36.2,0.0,0.0,2.5,0.9,34.0,40,106.25,100,1
19901208,265,5,38120,2,0,2,0,0,2,1,1,1,2,3,815,2,1,3,1910,45.0,43,0.3,20.0,84,0.625,33,0.0,1200,58.8,41.2,0.0,0.0,2.5,0.5,40.0,40,106.25,100,0
19901209,344,26,34692,1,0,2,1,0,0,2,1,1,1,2,824,2,3,1,1910,45.0,42,0.3,15.0,70,0.8125,40,0.0,1500,58.8,41.2,3.0,0.0,2.0,1.0,30.0,40,100.0,100,0
19901209,273,60,35001,2,0,2,1,0,2,2,1,1,2,3,816,9,2,3,1910,40.0,42,0.2,12.7,84,0.5,32,0.0,1750,62.5,37.5,0.0,0.0,2.5,0.9,40.0,40,100.0,100,1
19901209,321,31,23048,2,0,2,1,0,2,2,1,1,2,2,821,7,3,0,1910,40.0,42,0.33299999999999996,15.5,64,0.625,20,10.5,1550,52.6,36.9,0.0,0.0,2.0,0.6,40.0,40,106.25,100,1
19901209,405,31,23048,2,0,2,1,0,2,2,1,1,2,2,821,2,3,0,1910,40.0,42,0.33299999999999996,16.0,78,0.625,20,0.0,1550,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40,106.25,100,1
19901209,189,1,27490,1,0,2,1,0,2,0,1,1,1,0,802,2,1,3,1910,32.0,42,0.233,16.0,70,0.625,46,0.0,1350,60.2,39.8,0.0,0.0,3.0,1.0,34.0,40,100.0,100,1
19901209,81,1,27490,1,0,2,1,0,2,0,1,1,1,0,802,7,1,3,1910,32.0,42,0.233,16.0,70,0.625,48,0.0,1350,63.9,36.1,0.0,0.0,3.0,1.0,34.0,40,100.0,100,1
19901219,342,63,25452,2,0,2,1,0,2,2,1,1,2,2,821,7,3,3,1910,67.5,50,0.16699999999999998,16.5,73,0.875,20,18.1,1800,47.6,34.3,0.0,0.0,2.5,0.8,34.0,40,110.71,100,0
19901222,142,5,38121,2,0,2,1,0,2,2,1,1,2,3,815,9,1,1,1911,45.0,60,0.3,16.0,88,0.75,33,0.0,1500,56.8,43.2,0.0,0.0,2.9,1.1,40.0,40,103.22,100,0
19901209,281,60,35001,2,0,2,1,0,2,1,1,1,1,3,816,2,2,3,1910,42.0,42,0.267,14.5,78,1.0,28,0.0,1800,61.7,38.3,0.0,0.0,2.5,2.0,40.0,40,100.0,100,0
19901211,158,5,38121,2,0,2,1,0,2,1,1,1,1,3,815,2,1,1,1910,45.0,40,0.3,16.0,89,0.625,22,0.0,1300,60.0,40.0,1.0,0.0,2.5,1.0,40.0,40,106.45,100,0
19901212,149,5,38121,2,0,2,1,0,2,1,1,1,1,3,815,2,1,1,1910,45.0,42,0.267,14.0,89,0.75,26,0.0,1450,58.8,41.2,1.0,0.0,2.5,1.0,40.0,40,103.22,100,0
19901215,57,23,35525,2,0,2,1,0,2,2,1,1,1,3,815,9,1,3,1910,40.0,54,0.3,14.8,87,0.75,29,0.0,1000,58.8,41.2,0.0,0.0,2.9,1.0,40.0,40,106.45,100,0
19901212,153,5,38121,2,0,2,1,0,2,2,1,1,1,3,815,9,1,1,1910,45.0,42,0.36700000000000005,16.0,83,0.625,30,0.0,1950,58.8,41.2,0.0,0.0,2.5,1.0,40.0,40,106.45,100,0
19901215,46,35,34099,2,0,2,1,0,2,2,1,1,1,0,802,2,1,3,1910,45.0,41,0.267,13.3,70,0.75,50,0.0,1700,60.2,39.8,0.0,0.0,3.0,0.8,38.0,40,117.85,100,1
19901215,49,35,34099,2,0,2,1,0,2,2,1,1,1,0,802,7,1,3,1910,45.0,41,0.267,13.3,70,0.75,50,0.0,1700,63.9,36.1,0.0,0.0,3.0,0.7,38.0,40,117.85,100,1
19901209,273,60,35001,2,0,2,1,0,2,2,1,1,1,3,816,9,2,3,1910,35.0,42,0.2,15.5,80,1.0,26,0.0,1800,62.5,37.5,3.0,0.0,2.5,2.0,40.0,40,100.0,100,1
19901219,416,63,25452,2,0,2,1,0,2,2,1,1,2,2,821,2,3,3,1910,65.0,50,0.2,15.1,75,0.625,20,19.0,1800,47.6,33.4,0.0,0.0,2.7,0.6,34.0,40,110.71,100,1
19901212,408,63,25451,2,0,2,1,0,2,2,1,1,2,2,821,7,3,3,1910,55.0,40,0.3,15.1,69,0.625,20,19.5,1450,44.2,36.3,0.0,0.0,2.5,0.9,34.0,40,106.45,100,1
19901230,17,51,48201,2,0,2,1,0,2,2,1,1,2,3,815,2,1,3,1911,62.0,52,0.433,15.0,78,0.75,28,5.9,1400,58.8,35.3,4.0,0.0,2.5,0.8,40.0,40,103.22,100,0
19901210,232,61,34556,1,0,2,1,0,0,0,1,1,2,3,816,2,2,1,1910,37.5,42,0.2,16.0,70,0.375,28,0.0,2400,58.8,41.2,3.0,0.0,3.0,0.8,30.0,40,106.45,100,0
19901215,75,23,35525,2,0,2,1,0,2,2,1,1,2,3,815,2,1,3,1910,40.0,54,0.267,22.2,77,0.625,32,6.25,1000,56.25,37.5,0.0,0.0,3.0,1.2,40.0,40,106.45,100,0
19901212,220,61,34556,1,0,2,1,0,0,0,1,1,2,3,816,9,2,1,1910,37.5,40,0.2,14.0,80,0.25,24,0.0,2400,58.8,41.2,2.0,0.0,2.5,0.8,30.0,40,106.45,100,1
19901218,230,61,34556,1,0,2,1,0,0,0,1,1,2,3,816,2,2,1,1910,37.5,50,0.2,15.5,95,0.625,26,0.0,2350,62.5,37.5,1.0,0.0,2.6,0.6,30.0,40,106.45,100,1
19901214,240,61,34556,1,0,2,1,0,0,0,1,1,2,3,816,2,2,1,1910,37.5,41,0.2,15.0,80,0.5,30,0.0,2398,58.8,41.2,9.0,0.0,2.5,0.7,30.0,40,106.45,100,1
19901211,349,4,34590,1,0,2,1,0,0,0,1,1,2,2,827,9,3,1,1910,50.0,40,0.3,15.0,72,0.75,30,0.0,2233,58.8,41.2,8.0,0.0,1.5,1.0,33.0,40,106.45,100,1
19901211,325,4,34590,1,0,2,1,0,0,0,1,1,2,2,827,2,3,1,1910,50.0,40,0.233,15.0,88,0.75,30,0.0,2233,58.8,41.2,8.0,0.0,3.0,1.0,33.0,40,106.45,100,1
19901214,322,26,34693,1,0,2,1,0,0,0,1,1,2,2,828,2,3,1,1910,45.0,41,0.2,16.1,74,1.0,30,0.0,1800,62.5,37.5,1.0,0.0,2.5,1.2,30.0,40,106.45,100,1
19901214,288,26,34693,1,0,2,1,0,0,0,1,1,2,2,828,9,3,1,1910,50.0,41,0.2,15.7,80,1.0,43,0.0,1800,62.5,37.5,1.0,0.0,2.5,1.5,30.0,40,106.45,100,1
19901218,402,26,34694,1,0,2,1,0,0,0,1,1,2,2,824,2,3,1,1910,30.0,41,0.33299999999999996,15.5,74,0.8125,30,2.5,1900,58.0,39.5,4.5,0.0,1.9,1.3,30.0,40,114.28,100,1
19901218,82,23,35525,2,0,2,1,0,2,2,1,1,2,3,815,2,1,3,1910,40.0,41,0.267,15.5,76,0.75,28,3.6,1750,60.2,36.1,4.0,0.0,3.0,1.0,40.0,40,117.85,100,1
19901230,362,63,25502,2,0,2,1,0,2,2,1,1,2,2,821,2,3,3,1911,52.0,52,0.267,16.0,78,0.75,30,14.1,1250,50.5,53.4,0.0,0.0,3.0,0.9,34.0,40,103.22,100,0
19910810,147,16,37001,2,0,2,1,0,2,2,1,1,1,0,802,7,1,0,1911,45.0,62,0.233,15.0,76,0.75,50,0.0,1500,58.8,41.2,0.0,0.0,3.0,1.2,38.0,40,103.225,100,0
19910815,361,26,35462,1,0,2,1,0,0,0,1,1,1,2,824,2,3,0,1910,40.0,58,0.2,17.0,75,0.05625,30,0.0,1900,58.8,41.2,0.0,0.0,2.6,1.4,30.0,40,103.225,100,0
19910829,145,16,37001,2,0,2,1,0,2,2,1,1,2,0,802,7,1,0,1910,60.0,60,0.233,15.0,80,0.75,56,14.3,1380,47.6,38.1,0.0,0.0,3.0,1.0,38.0,40,106.4,100,1
19910712,267,0,24780,1,0,2,1,0,2,0,1,1,2,3,816,9,1,0,1911,47.5,65,0.2,14.0,80,0.5,27,11.5,1725,52.1,36.4,3.0,0.0,3.0,0.9,34.0,40,103.125,100,1
19910804,428,46,37371,1,0,2,1,0,2,0,1,1,1,3,816,2,3,0,1910,40.0,58,0.2,15.5,84,0.375,25,9.0,2000,52.8,38.2,5.0,0.0,3.0,1.1,35.0,40,103.125,100,1
19910804,426,46,37371,1,0,2,1,0,2,0,1,1,2,3,816,9,3,0,1910,40.0,58,0.267,15.0,80,0.1875,30,3.2,2000,53.8,43.0,0.0,0.0,2.5,1.0,35.0,40,103.125,100,1
19910712,190,0,24780,1,0,2,1,0,2,0,1,1,2,3,816,2,1,0,1911,47.5,65,0.2,15.7,87,0.25,30,5.6,1725,55.6,38.9,3.0,0.0,3.0,0.85,34.0,40,103.125,100,1
19910719,222,61,88231,1,0,2,1,0,0,0,1,1,2,3,816,9,2,0,1910,40.0,62,0.2,13.7,91,0.375,32,5.6,2300,55.6,38.9,2.0,0.0,2.5,1.0,33.0,40,100.0,100,1
19910719,236,61,88231,1,0,2,1,0,0,0,1,1,2,3,816,2,2,0,1910,40.0,62,0.2,14.9,80,0.5,28,3.4,2303,56.8,39.8,2.0,0.0,2.5,0.6,33.0,40,100.0,100,1
19910727,382,4,37182,1,0,2,1,0,0,0,1,1,2,2,821,2,3,0,1911,45.0,58,0.2,15.0,75,0.625,20,10.5,2100,52.6,36.8,0.0,0.0,2.5,0.7,33.0,40,103.125,100,1
19910727,411,4,37182,1,0,2,1,0,0,0,1,1,2,2,821,7,3,0,1911,45.0,58,0.2,15.0,72,0.625,25,10.5,2100,52.6,36.8,5.0,0.0,2.5,0.8,33.0,40,103.125,100,1
19910718,314,63,25530,2,0,2,1,0,2,2,1,1,2,2,821,7,3,0,1910,42.0,58,0.233,16.0,78,0.5,25,0.0,1800,58.8,41.2,5.0,0.0,2.5,1.0,34.0,40,103.125,100,1
19911124,62,9,37970,1,0,2,1,0,2,0,1,1,2,0,802,2,1,0,1910,27.5,41,0.267,17.58,80,0.75,50,3.4,1490,56.8,39.8,0.0,0.0,3.0,1.0,35.0,40,103.125,100,1
19911124,53,9,37970,1,0,2,1,0,2,0,1,1,2,0,802,7,1,0,1911,35.0,41,0.267,16.66,78,0.75,50,7.6,1490,54.3,38.0,0.0,0.0,3.0,1.0,35.0,40,106.7,100,1
19910829,152,16,37001,2,0,2,1,0,2,2,1,1,2,0,802,2,1,0,1910,60.0,60,0.2,15.0,80,0.75,50,10.4,1380,47.2,42.5,0.0,0.0,3.0,1.0,38.0,40,106.5,100,1
19910807,91,0,24780,1,0,2,1,0,2,0,1,1,2,0,802,2,1,0,1910,40.0,60,0.2,15.0,80,0.625,50,0.0,1400,58.8,41.2,0.0,0.0,3.0,0.6,34.0,40,103.1,100,1
19910807,71,0,24780,0,0,2,1,0,2,0,1,1,2,0,802,7,1,0,1910,40.0,60,0.2,15.0,80,0.625,50,6.6,1400,54.9,38.5,6.0,0.0,3.0,1.1,34.0,40,103.1,100,1
19910817,224,60,35529,2,0,2,1,0,2,2,1,1,2,0,802,2,2,0,1910,45.0,58,0.2,17.0,72,0.75,30,3.2,1470,53.8,43.0,0.0,0.0,3.0,1.0,34.0,40,100.0,100,1
19910903,368,62,35874,1,0,1,1,0,0,0,1,1,1,2,824,2,3,0,1910,40.0,62,0.3,16.1,82,0.812,30,5.7,1800,56.8,37.5,10.0,0.0,0.7,0.5,30.0,40,106.5,100,1
19910903,332,62,35874,1,0,1,1,0,0,0,1,1,1,2,824,9,3,0,1911,40.0,62,0.233,16.1,78,0.5625,25,5.5,1800,55.0,39.5,0.0,0.0,1.6,1.5,30.0,40,103.23,100,1
19910729,316,67,37508,1,0,2,1,0,0,0,1,1,2,2,824,9,3,0,1910,45.0,57,0.233,15.0,88,0.5625,30,10.4,1900,52.1,37.5,0.0,0.0,2.5,1.8,30.0,40,100.0,100,1
19910818,373,67,37513,1,0,2,1,0,0,0,1,1,2,2,824,2,3,0,1911,40.0,59,0.3,16.4,85,0.8125,30,0.0,1900,58.8,41.2,10.0,0.0,2.0,0.8,30.0,40,96.88,100,1
19910730,401,57,35761,1,0,2,1,0,0,0,1,1,2,2,828,2,3,0,1910,35.0,59,0.2,16.1,82,0.75,28,0.0,2500,58.8,41.2,0.0,0.0,2.5,1.3,30.0,40,100.0,100,1
19910730,385,57,35761,1,0,2,1,0,0,0,1,1,2,2,828,9,3,0,1910,35.0,59,0.2,16.1,84,0.75,30,0.0,2500,55.0,45.0,0.0,0.0,2.5,1.1,30.0,40,100.0,100,1
19911211,282,32,37018,1,0,2,1,0,0,0,1,1,2,3,816,2,2,0,1911,42.5,47,0.2,16.2,78,0.75,30,0.0,2100,56.2,43.8,0.0,0.0,2.5,1.2,33.0,40,110.0,100,0
19910809,266,3,39200,2,0,2,1,0,2,2,1,1,1,3,815,2,1,0,1910,40.0,68,0.2,14.8,90,1.0,30,0.0,1440,58.8,41.2,0.0,0.0,2.5,1.0,40.0,40,103.13,100,0
19910806,428,46,37371,1,0,2,1,0,2,0,1,1,2,3,816,2,3,0,1910,40.0,60,0.2,15.0,85,1.0,25,6.9,2100,54.0,39.1,0.0,0.0,2.5,1.2,35.0,40,103.13,100,0
19910924,243,34,39027,2,0,2,1,0,2,2,1,1,2,3,816,2,1,0,1911,50.0,65,0.2,16.0,80,0.5,28,12.5,1550,50.0,37.5,0.0,0.0,2.5,1.5,34.0,40,106.45,100,0
19910923,261,34,39027,2,0,2,1,0,2,2,1,1,1,3,816,9,1,0,1910,50.0,60,0.267,16.0,78,0.5,28,4.5,1520,53.0,42.0,0.0,0.0,2.5,1.5,34.0,40,106.2,100,0
19910915,118,4,37189,1,0,2,1,0,0,0,1,1,2,3,815,2,3,0,1910,40.0,63,0.233,15.8,80,0.75,30,10.5,2000,52.6,36.9,0.0,0.0,3.0,1.0,33.0,40,109.7,100,0
19910802,247,67,37510,1,0,2,1,0,0,0,1,1,2,3,815,9,1,0,1910,40.0,60,0.2,14.5,85,1.0,35,0.0,1250,58.8,41.2,2.5,0.0,1.5,1.0,30.0,40,100.0,100,0
19910719,88,9,37964,1,0,2,1,0,2,0,1,1,2,3,815,2,1,0,1910,40.0,69,0.2,14.5,76,0.625,22,0.0,1250,58.8,41.2,1.0,0.0,2.5,1.0,35.0,40,100.0,100,0
19910729,102,67,37510,1,0,2,1,0,0,0,1,1,1,3,815,2,1,0,1910,45.0,61,0.2,14.0,98,0.75,30,0.0,1600,58.8,41.2,2.0,0.0,2.4,0.9,30.0,40,100.0,100,0
19910729,161,9,37965,1,0,2,1,0,2,0,1,1,1,3,816,9,1,0,1910,55.0,61,0.28300000000000003,21.0,78,1.0,28,0.0,1500,58.8,41.2,3.0,0.0,2.5,0.7,35.0,40,100.0,100,0
19911209,283,32,37018,1,0,2,1,0,0,0,1,1,2,3,816,9,2,0,1911,42.5,52,0.2,16.0,82,0.75,30,0.0,2150,58.8,41.2,0.0,0.0,2.5,1.0,33.0,40,110.0,100,0
19920105,163,16,34250,2,0,2,1,0,2,1,1,1,1,3,816,2,1,0,1911,50.0,47,0.2,15.0,80,0.625,28,0.0,1750,59.0,41.0,0.0,0.0,1.0,1.0,38.0,40,91.89,100,0
19920115,168,51,47301,2,0,2,1,0,2,2,1,1,2,3,816,2,1,0,1910,40.0,44,0.2,14.3,78,0.25,32,0.0,1650,56.8,43.2,3.0,0.0,2.5,2.5,40.0,40,100.0,100,0
19920114,168,51,47301,1,0,2,1,0,2,2,1,1,2,3,816,2,1,0,1911,40.0,43,0.2,15.2,78,0.75,32,8.2,1500,51.0,40.8,2.0,0.0,2.7,1.8,40.0,40,106.25,100,0
19920110,168,51,47301,2,0,2,1,0,2,2,1,1,2,3,816,2,1,0,1911,55.0,44,0.2,15.0,70,0.625,28,8.2,1700,51.0,40.8,0.0,0.0,2.5,2.0,40.0,40,100.0,100,0
19911104,130,62,35880,1,0,1,1,0,0,0,1,1,2,3,816,2,1,0,1910,40.0,38,0.2,16.5,85,0.625,30,4.3,1900,53.2,42.5,0.0,0.0,3.0,1.0,30.0,40,103.13,100,0
19911103,130,62,35880,1,0,1,1,0,0,0,1,1,0,3,816,2,3,0,1910,40.0,40,0.2,15.7,85,0.3125,27,4.3,2050,53.2,42.5,1.0,0.0,2.5,1.5,30.0,40,103.13,100,0
19911102,135,62,35880,1,0,1,1,0,0,0,1,1,2,3,816,2,3,0,1911,40.0,40,0.3,14.9,75,0.625,28,4.3,2000,53.2,42.5,4.0,0.0,2.5,1.5,30.0,40,117.86,100,0
19911203,389,63,25550,2,0,2,1,0,2,2,1,1,2,2,821,7,3,0,1911,40.0,47,0.2,14.5,85,0.75,25,10.5,1850,52.6,36.9,2.0,0.0,0.0,0.0,34.0,40,110.0,100,0
19910920,295,11,37068,1,0,2,1,0,0,0,1,1,2,2,821,2,3,0,1911,40.0,49,0.3,17.0,75,0.625,30,0.0,1600,58.8,41.2,0.0,0.0,2.5,0.65,33.0,40,109.6,100,0
19910822,231,60,35529,2,0,2,1,0,2,2,1,1,2,0,802,7,2,0,1911,47.5,58,0.217,13.1,70,0.75,55,10.0,1660,50.0,40.0,0.0,0.0,2.9,1.0,34.0,40,96.88,100,0
19920220,110,45,29442,2,0,2,1,0,2,1,1,1,2,3,816,2,3,0,1910,50.0,40,0.2,15.2,78,1.0,24,0.0,1850,58.8,41.2,0.0,0.0,2.9,1.1,40.0,40,103.13,100,0
19910724,90,64,35522,2,0,2,1,0,2,2,1,1,1,0,802,2,1,0,1911,40.0,65,0.2,15.0,80,0.625,50,10.4,1640,47.2,42.4,1.0,0.0,3.0,1.5,32.0,40,103.13,100,0
19910917,307,20,37575,1,0,2,1,0,0,0,1,1,2,2,824,2,3,0,1910,30.0,54,0.3,17.0,78,0.8125,30,0.0,1700,58.8,41.2,0.0,0.0,2.5,1.2,30.0,40,106.25,100,0
19920205,378,20,34272,2,0,2,1,0,0,0,1,1,2,2,824,9,3,0,1910,30.0,40,0.2,14.0,73,0.5625,30,0.0,1800,58.8,41.2,0.0,0.0,0.0,0.0,30.0,40,100.0,100,0
19910810,151,16,37001,2,0,2,1,0,2,2,1,1,2,0,802,7,1,0,1911,50.0,62,0.267,11.2,80,0.75,50,0.0,1570,58.8,41.2,0.0,0.0,3.0,1.0,38.0,40,103.23,100,0
19910817,238,60,35529,2,0,2,1,0,2,2,1,1,2,0,802,7,2,0,1910,45.0,63,0.267,15.0,80,0.75,50,0.0,1470,58.8,41.2,2.0,0.0,3.0,1.0,34.0,40,100.0,100,0
19910724,199,64,35522,2,0,2,1,0,2,2,1,1,1,0,802,7,1,0,1911,37.5,65,0.2,16.0,80,0.625,50,6.6,1640,54.9,38.5,3.0,0.0,3.0,1.0,32.0,40,103.13,100,0
19920208,3,46,34514,1,0,2,1,0,2,0,1,1,2,2,821,7,3,0,1910,40.0,39,0.2,15.0,83,0.625,30,0.0,2000,58.1,41.9,1.0,0.0,2.5,0.6,35.0,40,100.0,100,0
19920207,5,46,34514,1,0,2,1,0,2,0,1,1,2,2,821,7,3,0,1911,40.0,39,0.2,15.0,72,0.375,30,0.0,2000,58.1,41.9,1.0,0.0,2.5,0.3,35.0,40,109.9,100,0
19910730,299,63,25532,2,0,2,1,0,2,2,1,1,2,2,821,2,3,0,1910,40.0,59,0.25,15.0,80,0.75,40,13.3,1750,51.0,35.7,0.0,0.0,2.2,0.7,34.0,40,100.0,100,0
19920408,251,9,37998,1,0,0,0,0,2,0,1,0,0,3,815,2,0,0,1910,30.0,50,0.233,16.1,79,0.625,25,0.0,1400,58.8,41.2,0.0,0.0,2.5,1.0,30.0,40,106.0,100,0
19920402,320,31,23233,2,0,0,0,0,2,0,1,0,2,2,821,7,0,0,1911,40.0,40,0.3,14.5,72,0.625,34,0.0,1620,58.8,41.2,0.0,0.0,2.5,1.3,30.0,40,102.0,100,0
19920317,9,46,34518,1,0,0,0,0,2,0,1,0,1,2,821,7,0,0,1911,45.0,36,0.2,14.0,76,0.625,20,0.0,1700,58.8,41.2,0.0,0.0,2.0,0.9,30.0,40,100.0,100,0
